state,regional_division,population,article_title,revision_id,article_quality
Virginia,South Atlantic,8683619.0,"Rappahannock County, Virginia",1180119731.0,B
Virginia,South Atlantic,8683619.0,"Richmond County, Virginia",1166940769.0,C
Virginia,South Atlantic,8683619.0,"Roanoke County, Virginia",1175386938.0,C
Virginia,South Atlantic,8683619.0,"Rockbridge County, Virginia",1168629971.0,C
Virginia,South Atlantic,8683619.0,"Rockingham County, Virginia",1172930083.0,C
Virginia,South Atlantic,8683619.0,"Russell County, Virginia",1159752983.0,C
Virginia,South Atlantic,8683619.0,"Scott County, Virginia",1172621888.0,C
Virginia,South Atlantic,8683619.0,"Shenandoah County, Virginia",1174079675.0,C
Virginia,South Atlantic,8683619.0,"Smyth County, Virginia",1179713060.0,C
Virginia,South Atlantic,8683619.0,"Southampton County, Virginia",1153510493.0,C
Virginia,South Atlantic,8683619.0,"Spotsylvania County, Virginia",1177202263.0,C
Virginia,South Atlantic,8683619.0,"Stafford County, Virginia",1175370881.0,C
Virginia,South Atlantic,8683619.0,"Surry County, Virginia",1174236915.0,C
Virginia,South Atlantic,8683619.0,"Sussex County, Virginia",1177426495.0,C
Virginia,South Atlantic,8683619.0,"Tazewell County, Virginia",1172617911.0,C
Virginia,South Atlantic,8683619.0,"Warren County, Virginia",1173161788.0,C
Virginia,South Atlantic,8683619.0,"Washington County, Virginia",1175561145.0,C
Virginia,South Atlantic,8683619.0,"Westmoreland County, Virginia",1179981187.0,C
Virginia,South Atlantic,8683619.0,"Wise County, Virginia",1178752866.0,C
Virginia,South Atlantic,8683619.0,"Wythe County, Virginia",1169693796.0,C
Virginia,South Atlantic,8683619.0,"York County, Virginia",1176624311.0,C
Virginia,South Atlantic,8683619.0,"Alexandria, Virginia",1180367758.0,B
Virginia,South Atlantic,8683619.0,"Bristol, Virginia",1172656361.0,B
Virginia,South Atlantic,8683619.0,"Buena Vista, Virginia",1177346134.0,C
Virginia,South Atlantic,8683619.0,"Charlottesville, Virginia",1179344628.0,GA
Virginia,South Atlantic,8683619.0,"Chesapeake, Virginia",1177498283.0,B
Virginia,South Atlantic,8683619.0,"Colonial Heights, Virginia",1169222060.0,B
Virginia,South Atlantic,8683619.0,"Covington, Virginia",1169330302.0,GA
Virginia,South Atlantic,8683619.0,"Danville, Virginia",1176688108.0,GA
Virginia,South Atlantic,8683619.0,"Emporia, Virginia",1174387012.0,GA
Virginia,South Atlantic,8683619.0,"Fairfax, Virginia",1175067625.0,GA
Virginia,South Atlantic,8683619.0,"Falls Church, Virginia",1177312743.0,C
Virginia,South Atlantic,8683619.0,"Franklin, Virginia",1170363182.0,GA
Virginia,South Atlantic,8683619.0,"Fredericksburg, Virginia",1178256264.0,C
Virginia,South Atlantic,8683619.0,"Galax, Virginia",1173219237.0,GA
Virginia,South Atlantic,8683619.0,"Hampton, Virginia",1178925952.0,B
Virginia,South Atlantic,8683619.0,"Harrisonburg, Virginia",1178248304.0,GA
Virginia,South Atlantic,8683619.0,"Hopewell, Virginia",1173345591.0,C
Virginia,South Atlantic,8683619.0,"Lexington, Virginia",1176128309.0,C
Virginia,South Atlantic,8683619.0,"Lynchburg, Virginia",1180195119.0,B
Virginia,South Atlantic,8683619.0,"Manassas, Virginia",1178149428.0,GA
Virginia,South Atlantic,8683619.0,"Manassas Park, Virginia",1177308264.0,C
Virginia,South Atlantic,8683619.0,"Martinsville, Virginia",1179945503.0,GA
Virginia,South Atlantic,8683619.0,"Newport News, Virginia",1177933906.0,B
Virginia,South Atlantic,8683619.0,"Norfolk, Virginia",1180350896.0,B
Virginia,South Atlantic,8683619.0,"Norton, Virginia",1160458417.0,C
Virginia,South Atlantic,8683619.0,"Petersburg, Virginia",1177840438.0,C
Virginia,South Atlantic,8683619.0,,,
Virginia,South Atlantic,8683619.0,"Portsmouth, Virginia",1179580801.0,B
Virginia,South Atlantic,8683619.0,"Radford, Virginia",1174929714.0,GA
Virginia,South Atlantic,8683619.0,"Richmond, Virginia",1180350446.0,B
Virginia,South Atlantic,8683619.0,"Roanoke, Virginia",1179983043.0,FA
Virginia,South Atlantic,8683619.0,"Salem, Virginia",1173991892.0,GA
Virginia,South Atlantic,8683619.0,"Staunton, Virginia",1177187603.0,B
Virginia,South Atlantic,8683619.0,"Suffolk, Virginia",1180409289.0,C
Virginia,South Atlantic,8683619.0,"Virginia Beach, Virginia",1179974819.0,GA
Virginia,South Atlantic,8683619.0,"Waynesboro, Virginia",1167253545.0,C
Virginia,South Atlantic,8683619.0,"Williamsburg, Virginia",1179596070.0,C
Virginia,South Atlantic,8683619.0,"Winchester, Virginia",1179433809.0,B
Washington,Pacific,7785786.0,"Aberdeen, Washington",1179080433.0,C
Washington,Pacific,7785786.0,"Airway Heights, Washington",1176353978.0,GA
Washington,Pacific,7785786.0,"Algona, Washington",1176355686.0,C
Washington,Pacific,7785786.0,"Anacortes, Washington",1171021939.0,C
Washington,Pacific,7785786.0,"Arlington, Washington",1176431804.0,FA
Washington,Pacific,7785786.0,"Asotin, Washington",1144785093.0,C
Washington,Pacific,7785786.0,"Auburn, Washington",1180347120.0,C
Washington,Pacific,7785786.0,"Bainbridge Island, Washington",1179344647.0,C
Washington,Pacific,7785786.0,"Battle Ground, Washington",1176608571.0,C
Washington,Pacific,7785786.0,"Bellevue, Washington",1180370504.0,B
Washington,Pacific,7785786.0,"Bellingham, Washington",1180370506.0,B
Washington,Pacific,7785786.0,"Benton City, Washington",1174344689.0,C
Washington,Pacific,7785786.0,"Bingen, Washington",1165536152.0,C
Washington,Pacific,7785786.0,"Black Diamond, Washington",1176896840.0,GA
Washington,Pacific,7785786.0,"Blaine, Washington",1179255870.0,C
Washington,Pacific,7785786.0,"Bonney Lake, Washington",1165536636.0,GA
Washington,Pacific,7785786.0,"Bothell, Washington",1178281640.0,B
Washington,Pacific,7785786.0,"Bremerton, Washington",1170184878.0,C
Washington,Pacific,7785786.0,"Brewster, Washington",1165537019.0,C
Washington,Pacific,7785786.0,"Bridgeport, Washington",1165537067.0,C
Washington,Pacific,7785786.0,"Brier, Washington",1165537102.0,GA
Washington,Pacific,7785786.0,"Buckley, Washington",1165537533.0,C
Washington,Pacific,7785786.0,"Burien, Washington",1180412079.0,GA
Washington,Pacific,7785786.0,"Burlington, Washington",1174241926.0,C
Washington,Pacific,7785786.0,"Camas, Washington",1157197731.0,C
Washington,Pacific,7785786.0,"Carnation, Washington",1177898741.0,GA
Washington,Pacific,7785786.0,"Cashmere, Washington",1153022876.0,GA
Washington,Pacific,7785786.0,"Castle Rock, Washington",1165538586.0,GA
Washington,Pacific,7785786.0,"Centralia, Washington",1176437471.0,B
Washington,Pacific,7785786.0,"Chehalis, Washington",1178763189.0,GA
Washington,Pacific,7785786.0,"Chelan, Washington",1173483495.0,C
Washington,Pacific,7785786.0,"Cheney, Washington",1169362787.0,C
Washington,Pacific,7785786.0,"Chewelah, Washington",1165539189.0,C
Washington,Pacific,7785786.0,"Clarkston, Washington",1174017523.0,C
Washington,Pacific,7785786.0,"Cle Elum, Washington",1177455918.0,GA
Washington,Pacific,7785786.0,"Clyde Hill, Washington",1177609337.0,C
Washington,Pacific,7785786.0,"Colfax, Washington",1165644749.0,C
Washington,Pacific,7785786.0,"College Place, Washington",1165644757.0,C
Washington,Pacific,7785786.0,"Colville, Washington",1165644938.0,GA
Washington,Pacific,7785786.0,"Connell, Washington",1177211194.0,C
Washington,Pacific,7785786.0,"Cosmopolis, Washington",1165645278.0,C
Washington,Pacific,7785786.0,"Covington, Washington",1172615925.0,GA
Washington,Pacific,7785786.0,"Davenport, Washington",1177211439.0,GA
Washington,Pacific,7785786.0,"Dayton, Washington",1176512776.0,C
Washington,Pacific,7785786.0,"Deer Park, Washington",1169212989.0,GA
Washington,Pacific,7785786.0,"Des Moines, Washington",1175586552.0,C
Washington,Pacific,7785786.0,"DuPont, Washington",1165647247.0,GA
Washington,Pacific,7785786.0,"Duvall, Washington",1165647470.0,GA
Washington,Pacific,7785786.0,"East Wenatchee, Washington",1165647690.0,C
Washington,Pacific,7785786.0,"Edgewood, Washington",1165647840.0,C
Washington,Pacific,7785786.0,"Edmonds, Washington",1177873505.0,GA
Washington,Pacific,7785786.0,"Electric City, Washington",1165648026.0,GA
Washington,Pacific,7785786.0,"Ellensburg, Washington",1178754141.0,C
Washington,Pacific,7785786.0,"Elma, Washington",1175309414.0,C
Washington,Pacific,7785786.0,"Entiat, Washington",1177195711.0,C
Washington,Pacific,7785786.0,"Enumclaw, Washington",1180233895.0,C
Washington,Pacific,7785786.0,"Ephrata, Washington",1172731144.0,C
Washington,Pacific,7785786.0,"Everett, Washington",1180370511.0,FA
Washington,Pacific,7785786.0,"Everson, Washington",1179285345.0,GA
Washington,Pacific,7785786.0,"Federal Way, Washington",1180345871.0,B
Washington,Pacific,7785786.0,"Ferndale, Washington",1179285523.0,C
Washington,Pacific,7785786.0,"Fife, Washington",1165746895.0,GA
Washington,Pacific,7785786.0,"Fircrest, Washington",1174820772.0,C
Washington,Pacific,7785786.0,"Forks, Washington",1158054638.0,B
Washington,Pacific,7785786.0,"George, Washington",1175378049.0,C
Washington,Pacific,7785786.0,"Gig Harbor, Washington",1177543130.0,C
Washington,Pacific,7785786.0,"Gold Bar, Washington",1165748157.0,GA
Washington,Pacific,7785786.0,"Goldendale, Washington",1179578595.0,C
Washington,Pacific,7785786.0,"Grand Coulee, Washington",1165748391.0,C
Washington,Pacific,7785786.0,"Grandview, Washington",1165748471.0,C
Washington,Pacific,7785786.0,"Granger, Washington",1177653799.0,C
Washington,Pacific,7785786.0,"Granite Falls, Washington",1178659588.0,B
Washington,Pacific,7785786.0,"Harrington, Washington",1168072278.0,C
Washington,Pacific,7785786.0,"Hoquiam, Washington",1179146232.0,C
Washington,Pacific,7785786.0,"Ilwaco, Washington",1176605573.0,GA
Washington,Pacific,7785786.0,"Issaquah, Washington",1174531259.0,B
Washington,Pacific,7785786.0,"Kahlotus, Washington",1178004899.0,C
Washington,Pacific,7785786.0,"Kalama, Washington",1165751823.0,C
Washington,Pacific,7785786.0,"Kelso, Washington",1165751964.0,C
Washington,Pacific,7785786.0,"Kenmore, Washington",1171102753.0,B
Washington,Pacific,7785786.0,"Kennewick, Washington",1180370505.0,FA
Washington,Pacific,7785786.0,"Kent, Washington",1180344447.0,C
Washington,Pacific,7785786.0,"Kettle Falls, Washington",1165752119.0,C
Washington,Pacific,7785786.0,"Kirkland, Washington",1180370499.0,C
Washington,Pacific,7785786.0,"Kittitas, Washington",1165752337.0,GA
Washington,Pacific,7785786.0,"La Center, Washington",1176287215.0,C
Washington,Pacific,7785786.0,"Lacey, Washington",1180411723.0,C
Washington,Pacific,7785786.0,"Lake Forest Park, Washington",1176352038.0,C
Washington,Pacific,7785786.0,"Lake Stevens, Washington",1179729883.0,FA
Washington,Pacific,7785786.0,"Lakewood, Washington",1180370495.0,C
Washington,Pacific,7785786.0,"Langley, Washington",1172386160.0,GA
Washington,Pacific,7785786.0,"Leavenworth, Washington",1173185688.0,GA
Washington,Pacific,7785786.0,"Liberty Lake, Washington",1165890214.0,GA
Washington,Pacific,7785786.0,"Long Beach, Washington",1178298332.0,GA
Washington,Pacific,7785786.0,"Longview, Washington",1173387727.0,C
Washington,Pacific,7785786.0,"Lynden, Washington",1179289641.0,C
Washington,Pacific,7785786.0,"Lynnwood, Washington",1177843591.0,FA
Washington,Pacific,7785786.0,"Mabton, Washington",1165891719.0,C
Washington,Pacific,7785786.0,"Maple Valley, Washington",1175308942.0,C
Washington,Pacific,7785786.0,"Marysville, Washington",1180370508.0,FA
Washington,Pacific,7785786.0,"Mattawa, Washington",1169204534.0,GA
Washington,Pacific,7785786.0,"McCleary, Washington",1178294795.0,C
Washington,Pacific,7785786.0,"Medical Lake, Washington",1171554578.0,C
Washington,Pacific,7785786.0,"Medina, Washington",1173197381.0,GA
Washington,Pacific,7785786.0,"Mercer Island, Washington",1175758393.0,C
Washington,Pacific,7785786.0,"Mesa, Washington",1165893264.0,C
Washington,Pacific,7785786.0,"Mill Creek, Washington",1174714263.0,GA
Washington,Pacific,7785786.0,"Millwood, Washington",1168330701.0,GA
Washington,Pacific,7785786.0,"Milton, Washington",1165893587.0,GA
Washington,Pacific,7785786.0,"Monroe, Washington",1180126756.0,FA
Washington,Pacific,7785786.0,"Montesano, Washington",1172713539.0,C
Washington,Pacific,7785786.0,"Morton, Washington",1170713399.0,GA
Washington,Pacific,7785786.0,"Moses Lake, Washington",1178190618.0,B
Washington,Pacific,7785786.0,"Mossyrock, Washington",1162376216.0,C
Washington,Pacific,7785786.0,"Mount Vernon, Washington",1177249230.0,GA
Washington,Pacific,7785786.0,"Mountlake Terrace, Washington",1165894685.0,FA
Washington,Pacific,7785786.0,"Moxee, Washington",1165894691.0,GA
Washington,Pacific,7785786.0,"Mukilteo, Washington",1179266755.0,FA
Washington,Pacific,7785786.0,"Napavine, Washington",1177071660.0,C
Washington,Pacific,7785786.0,"Newcastle, Washington",1175609833.0,C
Washington,Pacific,7785786.0,"Newport, Washington",1179543153.0,GA
Washington,Pacific,7785786.0,"Nooksack, Washington",1166787552.0,C
Washington,Pacific,7785786.0,"Normandy Park, Washington",1165895708.0,GA
Washington,Pacific,7785786.0,"North Bend, Washington",1178960646.0,GA
Washington,Pacific,7785786.0,"North Bonneville, Washington",1165895751.0,C
Washington,Pacific,7785786.0,"Oak Harbor, Washington",1180299327.0,GA
Washington,Pacific,7785786.0,"Oakville, Washington",1165896264.0,GA
Washington,Pacific,7785786.0,"Ocean Shores, Washington",1170496394.0,C
Washington,Pacific,7785786.0,"Okanogan, Washington",1165896447.0,GA
Washington,Pacific,7785786.0,"Olympia, Washington",1180349261.0,GA
Washington,Pacific,7785786.0,"Omak, Washington",1177018947.0,FA
Washington,Pacific,7785786.0,"Oroville, Washington",1169212145.0,GA
Washington,Pacific,7785786.0,"Orting, Washington",1162810831.0,C
Washington,Pacific,7785786.0,"Othello, Washington",1172095328.0,GA
Washington,Pacific,7785786.0,"Pacific, Washington",1174439211.0,GA
Washington,Pacific,7785786.0,"Palouse, Washington",1165897119.0,C
Washington,Pacific,7785786.0,"Pasco, Washington",1180370500.0,GA
Washington,Pacific,7785786.0,"Pateros, Washington",1165897326.0,GA
Washington,Pacific,7785786.0,"Pomeroy, Washington",1179461862.0,GA
Washington,Pacific,7785786.0,"Port Angeles, Washington",1178431888.0,C
Washington,Pacific,7785786.0,"Port Orchard, Washington",1179567904.0,GA
Washington,Pacific,7785786.0,"Port Townsend, Washington",1177553935.0,GA
Washington,Pacific,7785786.0,"Poulsbo, Washington",1173235931.0,C
Washington,Pacific,7785786.0,"Prescott, Washington",1165898711.0,C
Washington,Pacific,7785786.0,"Prosser, Washington",1165898851.0,C
Washington,Pacific,7785786.0,"Pullman, Washington",1178759561.0,C
Washington,Pacific,7785786.0,"Puyallup, Washington",1179241498.0,GA
Washington,Pacific,7785786.0,"Quincy, Washington",1171007277.0,C
Washington,Pacific,7785786.0,"Rainier, Washington",1177992041.0,GA
Washington,Pacific,7785786.0,"Raymond, Washington",1173012193.0,C
Washington,Pacific,7785786.0,"Redmond, Washington",1180370503.0,C
Washington,Pacific,7785786.0,,,
Washington,Pacific,7785786.0,"Republic, Washington",1170441057.0,C
Washington,Pacific,7785786.0,"Richland, Washington",1180370502.0,C
Washington,Pacific,7785786.0,"Ridgefield, Washington",1170486276.0,C
Washington,Pacific,7785786.0,"Ritzville, Washington",1165899827.0,GA
Washington,Pacific,7785786.0,"Rock Island, Washington",1165899963.0,C
Washington,Pacific,7785786.0,"Roslyn, Washington",1177746829.0,C
Washington,Pacific,7785786.0,"Roy, Washington",1174872804.0,C
Washington,Pacific,7785786.0,"Royal City, Washington",1169205917.0,C
Washington,Pacific,7785786.0,"Ruston, Washington",1165900520.0,GA
Washington,Pacific,7785786.0,"Sammamish, Washington",1180419191.0,C
Washington,Pacific,7785786.0,"SeaTac, Washington",1170920088.0,GA
Washington,Pacific,7785786.0,Seattle,1180343250.0,B
Washington,Pacific,7785786.0,"Sedro-Woolley, Washington",1143599287.0,GA
Washington,Pacific,7785786.0,"Selah, Washington",1165901168.0,C
Washington,Pacific,7785786.0,"Sequim, Washington",1178321304.0,GA
Washington,Pacific,7785786.0,"Shelton, Washington",1172720742.0,GA
Washington,Pacific,7785786.0,"Shoreline, Washington",1180370496.0,GA
Washington,Pacific,7785786.0,"Snohomish, Washington",1177218247.0,B
Washington,Pacific,7785786.0,"Snoqualmie, Washington",1177667560.0,B
Washington,Pacific,7785786.0,"Soap Lake, Washington",1165902024.0,C
Washington,Pacific,7785786.0,"South Bend, Washington",1169369179.0,C
Washington,Pacific,7785786.0,"Spangle, Washington",1165902355.0,GA
Washington,Pacific,7785786.0,"Spokane, Washington",1180343069.0,GA
Washington,Pacific,7785786.0,"Spokane Valley, Washington",1180370501.0,GA
Washington,Pacific,7785786.0,"Sprague, Washington",1165902637.0,GA
Washington,Pacific,7785786.0,"Stanwood, Washington",1179386060.0,FA
Washington,Pacific,7785786.0,"Stevenson, Washington",1179690562.0,C
Washington,Pacific,7785786.0,"Sultan, Washington",1176455318.0,GA
Washington,Pacific,7785786.0,"Sumas, Washington",1175196167.0,GA
Washington,Pacific,7785786.0,"Sumner, Washington",1178431766.0,GA
Washington,Pacific,7785786.0,"Sunnyside, Washington",1160221492.0,GA
Washington,Pacific,7785786.0,"Tacoma, Washington",1180342883.0,B
Washington,Pacific,7785786.0,"Tekoa, Washington",1178732073.0,C
Washington,Pacific,7785786.0,"Tenino, Washington",1170561645.0,C
Washington,Pacific,7785786.0,"Tieton, Washington",1165904119.0,GA
Washington,Pacific,7785786.0,"Toledo, Washington",1177248577.0,GA
Washington,Pacific,7785786.0,"Tonasket, Washington",1170445909.0,C
Washington,Pacific,7785786.0,"Toppenish, Washington",1174073273.0,C
Washington,Pacific,7785786.0,"Tukwila, Washington",1175664721.0,GA
Washington,Pacific,7785786.0,"Tumwater, Washington",1176603117.0,GA
Washington,Pacific,7785786.0,"Union Gap, Washington",1165971500.0,C
Washington,Pacific,7785786.0,"University Place, Washington",1165905281.0,GA
Washington,Pacific,7785786.0,"Vader, Washington",1170714265.0,C
